,index,Age,Height,Job,Location,Sports,Sex,Longtitude,latitude,Name
527,527,25-30,167.0,other,"san rafael, california",badminton,Male,20.996004713430988,105.97602959193996,Rebecca Figueroa
528,528,>30,166.0,accounting,"san francisco, california",tennis,Female,21.25788621697728,106.0049872983145,Linda Flores
529,529,>30,171.0,other,"san francisco, california",badminton,Male,21.306107900826287,105.7374241664415,Kimberly Carson
530,530,>30,169.0,accounting,"san francisco, california",tennis,Male,21.194928815005667,105.99970581895175,Amanda Vasquez
531,531,25-30,164.0,student,"san francisco, california",tennis,Female,21.107594390051958,106.02390258249021,Ryan Bennett
532,532,>30,175.0,other,"san francisco, california",tennis,Male,21.151751739652646,105.7921707500524,Chelsea Mullins
533,533,25-30,169.0,other,"san francisco, california",football,Female,21.30131220023868,105.92526688098293,Robert White
534,534,20-24,167.0,seller,"san francisco, california",football,Male,20.95450704752972,105.76783479608476,Tommy Pearson
535,535,>30,170.0,other,"san francisco, california",tennis,Male,20.97303624847924,106.00017181677408,Taylor Kelley
536,536,20-24,171.0,seller,"mill valley, california",tennis,Female,20.90156154254268,105.88018324115396,Jason Wolf
537,537,20-24,174.0,other,"san francisco, california",badminton,Male,21.17041859446748,105.75432110916796,Lawrence Shepherd
538,538,>30,169.0,other,"san francisco, california",badminton,Male,21.119526325828204,105.79903615928693,Maria Burnett
539,539,>30,168.0,engineer,"san francisco, california",football,Male,21.025511298892177,106.03112321131933,Daniel Thompson
540,540,>30,160.0,seller,"san francisco, california",football,Female,21.062358382685275,105.85276505767848,Jason Kline
541,541,>30,168.0,seller,"san francisco, california",football,Male,21.091035590366985,106.00630794020327,Rebecca Armstrong
542,542,>30,170.0,other,"san francisco, california",tennis,Male,21.249596411426037,105.8815382940647,Savannah James
543,543,>30,170.0,other,"san francisco, california",tennis,Male,21.30210893020752,105.80761454923238,Dustin Holmes
544,544,20-24,160.0,seller,"san francisco, california",tennis,Female,20.992139677562957,105.8113766443137,Joseph Wilson
545,545,20-24,167.0,seller,"san francisco, california",tennis,Male,21.28650943542691,105.77114896480492,Catherine Nelson
546,546,>30,183.0,other,"hayward, california",tennis,Male,21.187111534763716,105.95931829877973,Sandra Cooke
547,547,25-30,170.0,other,"vallejo, california",football,Male,21.189776831221472,105.84669159692166,Jonathan Bennett
548,548,25-30,159.0,other,"san francisco, california",football,Female,21.158723009300576,105.95705922520261,Patrick Schmidt
549,549,20-24,171.0,other,"san francisco, california",swimming,Male,20.945270656711635,105.86175978325787,Deborah Kim
550,550,>30,177.0,other,"san francisco, california",badminton,Male,21.043767362409675,105.75799326185108,Cynthia Moore
551,551,25-30,169.0,doctor,"san francisco, california",football,Male,21.11984314901486,105.86894661623735,Stephanie Herrera
552,552,>30,176.0,other,"san leandro, california",tennis,Male,21.336229821162544,105.84307202786388,Robert Campos MD
553,553,20-24,171.0,student,"stanford, california",football,Male,20.893206100544262,105.98433031672307,Mary Schultz
554,554,>30,168.0,seller,"san francisco, california",football,Female,21.019028155958182,105.88132595520517,Jennifer Anderson
555,555,>30,170.0,teacher,"san francisco, california",badminton,Male,21.349690648001047,105.73586427835082,Jay Yang
556,556,>30,170.0,doctor,"larkspur, california",tennis,Female,21.288024802161857,105.7890182905111,Paul White
557,557,>30,162.0,other,"san francisco, california",badminton,Female,20.981761143312767,105.96558202663677,Cynthia Davis
558,558,>30,170.0,other,"oakland, california",tennis,Female,21.169023202062473,106.02805189059659,Tristan Hodges
559,559,>30,166.0,other,"san francisco, california",basketball,Female,20.9775255069625,105.79882868792603,Ms. Mary Salazar
560,560,25-30,172.0,seller,"san francisco, california",tennis,Male,21.345915826611837,105.75825939431424,Joanna Daniels
561,561,20-24,173.0,other,"san francisco, california",football,Male,20.945643453635782,105.88698284021304,Cody Taylor
562,562,25-30,168.0,teacher,"oakland, california",swimming,Male,21.328796245064485,105.89165126619655,Tammy Vega
563,563,>30,172.0,other,"orinda, california",football,Male,21.155262362221865,105.98331853781434,Ronnie Johnson
564,564,>30,166.0,other,"san francisco, california",tennis,Female,20.963614469365712,105.75657914549161,Justin Lane
565,565,>30,170.0,other,"larkspur, california",tennis,Male,21.136328016037112,105.87001649721009,Dustin Lara
566,566,>30,168.0,seller,"hayward, california",football,Male,21.10078287423153,105.9949878140398,Mark Gordon
567,567,25-30,176.0,other,"oakland, california",badminton,Male,21.363508928740973,105.94343016041998,David Lewis
568,568,20-24,167.0,other,"san francisco, california",tennis,Male,21.169183096999028,105.75953411427143,Melissa Odom
569,569,25-30,168.0,seller,"san leandro, california",football,Female,21.25552754006654,106.00042897126077,Colton Flynn
570,570,25-30,174.0,other,"san mateo, california",tennis,Male,21.16021482174848,105.9378845763662,Samuel Mckay
571,571,>30,167.0,teacher,"san francisco, california",tennis,Female,21.16008825609884,105.76211431661311,Zachary Riley
572,572,>30,160.0,other,"emeryville, california",badminton,Female,20.986816770895896,105.99944237872789,Krista Mora
573,573,>30,170.0,other,"castro valley, california",football,Male,21.332374254259307,105.78893195431482,Gina Brady
574,574,25-30,163.0,other,"redwood city, california",badminton,Male,21.19833857679233,106.0088531367905,Pamela Tucker
575,575,>30,168.0,doctor,"moraga, california",table_tenis,Male,21.2698395168057,105.75355504662176,James Zimmerman
576,576,25-30,171.0,other,"san francisco, california",football,Male,20.89203224055529,105.83238269645143,Michael Ramirez
577,577,>30,173.0,student,"san francisco, california",football,Male,20.991328691944407,105.83851284958719,John Lewis
578,578,>30,172.0,other,"oakland, california",football,Male,20.959047913097173,105.89127230783575,Daniel Schmidt
579,579,>30,168.0,seller,"redwood city, california",football,Female,21.29193047149171,105.8291767710326,Ryan Duran
580,580,>30,177.0,other,"vallejo, california",tennis,Male,20.98272530483834,105.81059093430707,Melissa Willis
581,581,<20,173.0,other,"martinez, california",tennis,Male,20.93533503898988,105.86936738304199,Susan Mcneil
582,582,25-30,168.0,teacher,"menlo park, california",tennis,Female,21.064348682288234,105.95237904271252,Connie Medina
583,583,>30,166.0,other,"berkeley, california",tennis,Female,21.347834160910033,106.02970454435335,Brian Smith MD
584,584,>30,165.0,engineer,"daly city, california",football,Male,20.89528260068267,105.7534455058305,Kyle Hensley
585,585,>30,169.0,seller,"benicia, california",swimming,Female,21.119032130746692,105.92224688504363,Jimmy Bauer
586,586,20-24,171.0,other,"menlo park, california",tennis,Male,21.306422343273784,105.86963404134909,Terri Wilson
587,587,25-30,161.0,other,"san francisco, california",badminton,Female,21.05156524632186,105.74723190928009,Kim Chaney
588,588,20-24,168.0,seller,"san francisco, california",football,Female,21.261626828845166,105.97717171789479,Erik Yang
589,589,25-30,163.0,accounting,"berkeley, california",football,Female,21.33991073591949,105.75653718629441,Susan Young
590,590,>30,163.0,other,"san francisco, california",tennis,Female,21.166945329300766,105.782770317355,Robert Martinez
591,591,>30,172.0,other,"san rafael, california",tennis,Male,20.97966527082381,105.79593522273278,William Gonzales
592,592,>30,166.0,other,"san francisco, california",tennis,Female,21.159409510743814,106.03213348563048,Amber Ho
593,593,>30,164.0,accounting,"albany, california",basketball,Female,20.896831906818857,105.7420422691842,Patrick Glass
594,594,>30,163.0,other,"san francisco, california",tennis,Female,21.085806710510692,105.97039658153938,Ryan Russo
595,595,>30,168.0,accounting,"san francisco, california",football,Female,21.381218630873295,105.78262752965509,Andre Anderson
596,596,>30,169.0,doctor,"san francisco, california",football,Female,21.081550961986437,105.84067889855882,Andrew Young
597,597,>30,167.0,engineer,"san francisco, california",tennis,Female,21.229785017348682,105.88950412908726,Jeffrey Short
598,598,>30,163.0,accounting,"martinez, california",tennis,Female,21.18179128130681,105.82454771824686,Regina Mills
599,599,25-30,174.0,engineer,"san francisco, california",football,Male,21.32237956865035,105.87125793954482,Susan Alexander
600,600,25-30,168.0,engineer,"san francisco, california",table_tenis,Male,21.09000299309031,105.99346004997838,Brandi Walter
601,601,>30,167.0,other,"san francisco, california",badminton,Female,21.323812037972356,105.85048363060788,Frederick Glover
602,602,>30,167.0,other,"berkeley, california",tennis,Female,20.919967165986165,105.95401994334344,Sean Ellis
603,603,>30,163.0,accounting,"berkeley, california",tennis,Female,21.045435605975864,105.84544498653486,Kristina Miller
604,604,>30,164.0,other,"san francisco, california",tennis,Male,21.13818722066251,105.76132800145223,Sherry Morris
605,605,>30,167.0,other,"san francisco, california",tennis,Female,21.096753649005713,105.8381266967992,Joanne Dickson
606,606,>30,172.0,seller,"palo alto, california",tennis,Male,21.32790479604569,105.79026948233013,Craig Smith
607,607,>30,172.0,other,"san francisco, california",tennis,Male,21.072414519392776,105.95245181290755,Justin Osborne
608,608,25-30,165.0,other,"berkeley, california",football,Male,21.358139415021157,105.91769771091784,Mario Brown
609,609,>30,168.0,other,"berkeley, california",tennis,Female,21.25958559423899,105.81955067029256,Cristian Smith
610,610,>30,169.0,other,"sausalito, california",football,Female,21.175949476403783,105.7788206731055,Andrew Christensen
611,611,>30,169.0,other,"san francisco, california",tennis,Male,21.274861619019276,105.98061402542439,Gary Delgado
612,612,>30,174.0,accounting,"san mateo, california",tennis,Male,21.305278568535744,105.8659378709247,Christopher Swanson
613,613,25-30,173.0,doctor,"san francisco, california",badminton,Male,21.156893542026257,105.85754045907616,Erin Maynard
614,614,>30,172.0,seller,"hayward, california",tennis,Male,21.000388522207743,105.96044998265386,Jesus Melendez
615,615,>30,163.0,doctor,"san francisco, california",swimming,Female,21.093450659767136,105.83160317514894,Chelsey Shaffer
616,616,20-24,168.0,accounting,"san francisco, california",tennis,Female,20.915489252787797,105.7992009991445,Stephanie Martinez
617,617,25-30,168.0,doctor,"redwood city, california",tennis,Male,20.98262337719427,105.94050817007981,Jonathon Hull
618,618,25-30,175.0,other,"belmont, california",table_tenis,Male,21.23260220870294,105.97252633140333,Bradley Ellis
619,619,>30,173.0,seller,"san mateo, california",football,Male,21.218693161958647,105.83999168040391,Ricky Miller
620,620,25-30,168.0,other,"san francisco, california",tennis,Female,21.13572019942363,105.82643448162801,James Miller
621,621,>30,167.0,engineer,"san francisco, california",football,Male,21.034277683188282,105.85131525165626,Veronica Thomas
622,622,>30,173.0,other,"san francisco, california",tennis,Male,21.11991044657338,105.74536286352743,Jason Sparks
623,623,25-30,164.0,other,"emeryville, california",table_tenis,Female,21.37705019758849,106.01969157130218,Elizabeth Thomas
624,624,25-30,171.0,other,"san francisco, california",tennis,Male,20.947329276474505,105.80544442792683,Trevor Chambers
625,625,25-30,164.0,other,"san mateo, california",football,Female,21.130660251081764,106.0199839845757,Theresa Hoover
626,626,>30,163.0,other,"san francisco, california",tennis,Female,21.35852919096448,105.94787319633126,Brandon Arias
627,627,>30,171.0,other,"berkeley, california",badminton,Male,21.303405890957507,105.88325190539749,Marvin Clark II
628,628,>30,164.0,teacher,"oakland, california",badminton,Female,21.109272455735592,105.81084923476958,Monica Dawson
629,629,20-24,174.0,other,"hayward, california",football,Male,20.980911569325777,105.84335418005114,Francis White
630,630,>30,169.0,student,"oakland, california",football,Female,21.38290167170472,105.7519595552195,Terry Mathews
631,631,25-30,173.0,other,"castro valley, california",badminton,Male,20.923720174490157,105.96083847219568,Patricia Ayers
632,632,25-30,171.0,other,"oakland, california",table_tenis,Male,21.22917170310184,106.0296318572848,Katherine Young
633,633,20-24,173.0,seller,"hayward, california",football,Male,21.047787697725276,106.00343158533899,Christina Braun
634,634,>30,174.0,other,"berkeley, california",tennis,Male,21.086280990265426,105.75848560142951,Yvonne Bailey
635,635,>30,168.0,doctor,"oakland, california",tennis,Female,21.144840602021432,105.76052825010908,Lindsey Newton
636,636,>30,164.0,teacher,"oakland, california",basketball,Female,21.21456005628385,105.89594335774011,Zachary Ramirez
637,637,>30,165.0,other,"oakland, california",tennis,Female,21.29556293990308,105.93569875398283,Michael Reese
638,638,20-24,174.0,other,"san lorenzo, california",tennis,Male,21.03797229984733,105.84529913330175,Kristin Carrillo
639,639,>30,164.0,other,"alameda, california",volleyball,Female,20.92777297360892,105.81126494898056,Jake Bowman DDS
640,640,<20,170.0,developer,"berkeley, california",tennis,Male,21.097748385070442,105.93142289043948,Kyle Bennett
641,641,<20,175.0,student,"san leandro, california",swimming,Male,21.37071751460731,105.98859017215834,Jeremy Wilson
642,642,20-24,161.0,other,"berkeley, california",tennis,Female,21.34781485213756,105.77625583413878,Lisa Cole
643,643,20-24,170.0,other,"oakland, california",football,Male,21.37088503315365,105.91464209409281,Kimberly Aguilar
644,644,>30,170.0,seller,"oakland, california",football,Female,21.36039251376467,105.9241632152252,Tyler Edwards
645,645,<20,163.0,student,"oakland, california",tennis,Female,21.076753537217435,105.96505884724635,James Rodriguez
646,646,>30,171.0,other,"hayward, california",football,Male,21.05856009448387,105.73837483606327,Richard Shannon
647,647,>30,162.0,other,"emeryville, california",badminton,Female,20.928753266178422,105.8042780447608,Stephanie Scott
648,648,<20,170.0,seller,"san francisco, california",football,Male,21.287457807248142,105.84015573685355,Christian Delacruz
649,649,>30,169.0,other,"oakland, california",tennis,Male,21.326157155062123,105.76832990265754,Jennifer Terry
650,650,>30,168.0,accounting,"el sobrante, california",football,Male,20.97874270242624,105.89022567537795,Erin Cantu
651,651,>30,171.0,other,"san mateo, california",football,Male,21.142706280459898,105.83444009381729,Robert Morrison
652,652,>30,161.0,engineer,"oakland, california",basketball,Female,21.010478942269348,105.89265329324832,Joshua Hodge
653,653,25-30,169.0,teacher,"san francisco, california",tennis,Female,21.305959227547525,106.02930178751186,Hannah George
654,654,>30,168.0,other,"san francisco, california",tennis,Female,21.19361201506584,105.91797817830476,Kara Johnson
655,655,25-30,171.0,other,"san francisco, california",football,Male,21.28701922705543,105.83787170062871,John Long
656,656,>30,171.0,other,"san francisco, california",table_tenis,Male,21.293041296154865,106.02793931485108,Trevor Bruce
657,657,20-24,172.0,other,"hayward, california",football,Male,21.111280605510686,105.89526166460227,Kathryn Lee
658,658,>30,169.0,other,"mountain view, california",football,Male,21.275628504890733,105.95822983217155,Jeffrey Bridges
659,659,>30,166.0,doctor,"san francisco, california",football,Female,21.076447039561682,106.0187244312194,Morgan Hutchinson
660,660,>30,170.0,other,"san francisco, california",tennis,Male,21.210368321505243,105.90643563769193,Colleen Schroeder
661,661,>30,170.0,other,"oakland, california",tennis,Male,21.239416089638734,105.8328241237619,Jeremy Wade
662,662,>30,173.0,other,"san francisco, california",tennis,Male,21.26853304376769,105.76630382111345,Cynthia Reyes
663,663,25-30,173.0,other,"oakland, california",tennis,Male,21.091655965103218,105.75260464962221,Christopher Riley
664,664,>30,169.0,other,"san francisco, california",football,Male,21.274349218378298,105.91044076322022,Donna Blair
665,665,>30,167.0,accounting,"san mateo, california",swimming,Male,20.992445124688082,105.96153571410686,Randy Hicks
666,666,>30,169.0,other,"san francisco, california",badminton,Female,21.016700727367347,105.88335611845012,Lawrence Aguirre
667,667,>30,168.0,other,"vallejo, california",swimming,Female,21.169783938039167,106.02695922863019,Stephen Christian
668,668,>30,167.0,student,"sausalito, california",badminton,Male,21.00116027463835,106.00321227508861,Helen Keller
669,669,>30,170.0,student,"oakland, california",football,Male,20.912327333695508,105.88983571505936,Laura Griffith
670,670,25-30,170.0,engineer,"san francisco, california",tennis,Male,21.076510359512522,105.91203500446201,Donald Burns
671,671,>30,162.0,other,"san francisco, california",football,Female,20.91549003318473,105.9204816548453,Tina Wilson
672,672,>30,164.0,accounting,"san francisco, california",table_tenis,Female,20.900258872038314,105.91857112501529,Tracey Sandoval
673,673,>30,169.0,accounting,"san bruno, california",tennis,Male,21.356953953876424,105.90397837193832,Mark Hobbs
674,674,>30,168.0,other,"san francisco, california",football,Male,21.25363370886379,105.86135663480299,Martha Smith
675,675,>30,168.0,seller,"san francisco, california",tennis,Male,20.999040763965606,105.82179117465381,Haley Johnston
676,676,20-24,170.0,other,"san mateo, california",football,Male,20.963133456403256,105.7786241442137,Mrs. Marissa Smith
677,677,>30,168.0,other,"san francisco, california",tennis,Female,21.067406079987883,105.93557599454724,Holly Fletcher
678,678,20-24,167.0,other,"san francisco, california",tennis,Male,21.241007670843345,105.96339673380402,Barbara Garrett
679,679,>30,163.0,teacher,"berkeley, california",tennis,Female,21.25950406380893,105.99288816902035,Kristin Navarro
680,680,>30,166.0,other,"oakland, california",swimming,Female,21.098920672275682,105.9413613929511,Lisa Price
681,681,>30,170.0,other,"berkeley, california",tennis,Female,21.050742193150004,105.80613701629626,Rachel Mcgrath
682,682,25-30,172.0,seller,"san francisco, california",football,Male,21.235132045486754,105.94737277036302,Renee Atkinson
683,683,>30,170.0,doctor,"vallejo, california",swimming,Male,20.926443470154258,105.98251905490453,Shawn Mcgrath
684,684,>30,175.0,other,"san francisco, california",tennis,Male,21.288386437499746,105.93911025977623,Nicholas Vasquez
685,685,>30,171.0,other,"san francisco, california",tennis,Male,21.11626540288005,105.84544560388844,Leah Morris
686,686,25-30,163.0,teacher,"san francisco, california",tennis,Female,21.246829926151236,105.98862741472527,Rebecca Lee
687,687,>30,171.0,engineer,"oakland, california",swimming,Male,21.0772708008535,105.92722085446344,Elizabeth Hall
688,688,25-30,172.0,other,"san lorenzo, california",tennis,Male,21.209085034034473,105.90682043534493,Jennifer Henry
689,689,25-30,176.0,other,"san francisco, california",badminton,Male,21.366623777017608,105.89260663660585,Jonathan Barnett
690,690,>30,168.0,teacher,"san francisco, california",tennis,Male,21.043396898883138,105.82197392580369,Carrie Garrett
691,691,>30,170.0,other,"san francisco, california",tennis,Male,20.901387212400568,105.95695179978458,Ashley Reed
692,692,20-24,173.0,other,"millbrae, california",tennis,Male,21.332831797763948,105.98026086964724,Edward Best
693,693,25-30,170.0,engineer,"pacifica, california",tennis,Male,21.061408549298353,105.96953003406051,Douglas Chambers
694,694,>30,168.0,other,"daly city, california",badminton,Male,21.325298711170948,105.95135241991562,Alexis Shaffer
695,695,>30,167.0,seller,"san francisco, california",football,Male,21.04381364672536,105.92908258262017,Kenneth Peterson
696,696,>30,169.0,other,"berkeley, california",tennis,Male,20.911111460469563,105.80288763071945,Rebecca Snyder
697,697,20-24,172.0,student,"stanford, california",football,Male,21.35880260622384,105.84273477834826,James Martin
698,698,20-24,174.0,seller,"burlingame, california",football,Male,21.18681247312057,105.76374868203496,Gregory Johnson
699,699,>30,164.0,other,"hayward, california",swimming,Female,21.089708800078135,105.84068461831109,Lori Reynolds
700,700,20-24,163.0,seller,"oakland, california",football,Female,21.226019381990362,105.89872273804805,Mark Proctor
701,701,25-30,167.0,other,"san francisco, california",football,Male,20.99276301456596,105.7560015900029,Lisa Cain
702,702,>30,167.0,other,"san francisco, california",basketball,Female,21.031329858660584,105.90776635221758,Meghan Hernandez
703,703,25-30,172.0,other,"alameda, california",tennis,Female,21.024737906808387,105.7560860199826,Earl Figueroa
704,704,>30,174.0,other,"san francisco, california",football,Male,20.938608932734297,105.73455442483495,Terri Sandoval
705,705,25-30,172.0,other,"san francisco, california",football,Male,21.311176063396022,105.78613516955338,Steven Sparks
706,706,20-24,165.0,seller,"oakland, california",football,Female,21.095140650270213,105.94371187859785,Sally Boyd
707,707,>30,162.0,seller,"san francisco, california",tennis,Female,20.898482788162173,105.74098777058455,Kelly Bryant
708,708,25-30,169.0,other,"san francisco, california",tennis,Male,20.920149440115612,106.00328363892773,Jimmy Bailey
709,709,25-30,173.0,other,"vallejo, california",table_tenis,Male,20.91635225231471,105.9981111476807,Kevin Paul
710,710,>30,170.0,other,"vallejo, california",football,Male,20.98951767605959,106.0210422556445,Douglas Hernandez
711,711,>30,167.0,other,"vallejo, california",tennis,Male,20.967535060394166,106.00303681684238,Jennifer Ortiz
712,712,>30,169.0,seller,"vallejo, california",football,Male,21.314848692086812,105.8836964807138,Jason Miller
713,713,>30,172.0,other,"oakland, california",tennis,Male,21.06959884043011,105.84294924281438,Jennifer Walker
714,714,>30,174.0,seller,"hayward, california",tennis,Male,21.002739579249848,105.89900084805102,Kelly Michael
715,715,20-24,167.0,other,"san francisco, california",tennis,Male,21.14767423586667,105.96641101696135,Jeffrey Smith
716,716,>30,172.0,engineer,"san francisco, california",tennis,Male,21.193040695165745,105.84931109428055,Sarah Nguyen
717,717,>30,170.0,accounting,"walnut creek, california",football,Male,21.147492000382726,106.00876182595276,Stephen Malone
718,718,>30,164.0,teacher,"san francisco, california",football,Female,21.258363372778597,105.83641869140335,Stephanie Sanchez
719,719,25-30,174.0,other,"oakland, california",volleyball,Male,21.125873670470938,105.83258735517464,Albert White
720,720,>30,173.0,other,"san francisco, california",badminton,Male,21.33129343634786,105.98082345419395,William Hubbard
721,721,>30,165.0,accounting,"san francisco, california",badminton,Female,21.071145806773078,106.03153299706845,Jason Campbell
722,722,>30,170.0,other,"san francisco, california",tennis,Male,21.105485489020857,105.8131591817528,Chelsea Lawrence
723,723,25-30,164.0,student,"san francisco, california",football,Female,21.368141538625885,105.8972093982887,Penny White
724,724,>30,162.0,other,"walnut creek, california",tennis,Male,21.301065738628527,105.994402429753,James Martinez
725,725,20-24,164.0,student,"alameda, california",badminton,Female,21.014991507948455,105.75766712152904,Rachel Munoz
726,726,>30,167.0,other,"san francisco, california",tennis,Male,21.03438721726036,105.74761120841511,Jerry Moore
727,727,25-30,174.0,other,"san mateo, california",tennis,Male,21.279044704634522,105.87026027603504,Mrs. Christine Young DVM
728,728,>30,167.0,seller,"san francisco, california",football,Female,21.308646539381037,105.93585152141834,Lisa Mason
729,729,>30,168.0,seller,"berkeley, california",football,Male,21.034652315452234,105.8304130570319,Kevin Mason
730,730,>30,164.0,teacher,"san francisco, california",tennis,Female,21.149380806504368,105.81724940850917,Cheryl Moreno
731,731,>30,173.0,doctor,"berkeley, california",football,Male,21.044675850989567,105.77553653627288,Alexander Stein
732,732,>30,166.0,student,"oakland, california",tennis,Male,20.973226291459987,105.91344706819544,Michaela Goodman
733,733,>30,172.0,engineer,"san francisco, california",football,Male,21.34194756531132,105.88842421629475,Marc Ferguson
734,734,20-24,169.0,accounting,"san francisco, california",football,Male,21.032251530582254,105.84570449977909,Sean Miller
735,735,25-30,162.0,seller,"berkeley, california",tennis,Female,21.329299852623144,105.87549054231285,Ariel Johnson
736,736,>30,169.0,other,"oakland, california",tennis,Male,21.312386168041158,105.92521078016313,Vanessa Bridges
737,737,>30,175.0,other,"san francisco, california",tennis,Male,21.163032572346285,105.81330665871137,Todd Richards
738,738,20-24,168.0,other,"san francisco, california",tennis,Male,21.20736930993676,105.99266275835997,Isaac Hernandez
739,739,20-24,164.0,student,"san francisco, california",tennis,Female,21.106039091349928,105.78214299038649,Luis Pena
740,740,20-24,170.0,other,"san francisco, california",table_tenis,Female,21.04361550642976,105.94263632776672,Amy Stephens
741,741,>30,169.0,seller,"hayward, california",volleyball,Male,21.1127760878242,106.005553156592,Jim Wise
742,742,25-30,176.0,seller,"oakland, california",football,Male,21.37333006573348,105.90371884844673,Angel Chaney
743,743,>30,173.0,other,"san francisco, california",table_tenis,Male,21.300436581869874,105.99599494436124,Jared Lewis
744,744,>30,160.0,other,"san pablo, california",badminton,Female,21.09512925865016,105.92430625835829,Daniel Johnson
745,745,25-30,170.0,student,"san francisco, california",tennis,Female,20.899728067017932,105.79960617450382,Cody Vaughn
746,746,>30,164.0,engineer,"menlo park, california",volleyball,Female,21.161724220559393,105.99374408154023,Bridget Gonzales
747,747,20-24,164.0,other,"san francisco, california",football,Female,21.33016880865789,106.01426185245478,Ronnie Spears
748,748,>30,171.0,seller,"san francisco, california",table_tenis,Male,21.38216523513859,105.74946283776815,Alicia Price
749,749,>30,168.0,other,"san francisco, california",swimming,Male,21.112140611903637,105.9091712275901,Miranda Holland
750,750,>30,170.0,other,"san francisco, california",tennis,Male,21.2514772938692,105.9770621122512,Wayne Davis
751,751,25-30,171.0,seller,"san francisco, california",football,Male,20.991248099779725,105.929804403626,Danielle Saunders
752,752,>30,169.0,seller,"san francisco, california",football,Male,20.991164598109272,105.73880093535006,Amanda Mills
753,753,>30,168.0,other,"san leandro, california",tennis,Female,21.217687876286863,106.03107835054766,John Scott
754,754,25-30,164.0,accounting,"alameda, california",football,Female,20.960347463425972,105.74788184383117,Kim Schneider
755,755,20-24,172.0,other,"san francisco, california",tennis,Male,21.155105550015914,105.82025763841067,Lauren Henson
756,756,25-30,173.0,student,"san rafael, california",football,Male,21.202727142088367,106.01748241151863,Elizabeth Montgomery
757,757,>30,169.0,other,"el sobrante, california",football,Male,20.947231971405998,106.02663541974553,Aaron Allen
758,758,>30,169.0,other,"oakland, california",football,Male,20.953765601716235,105.8327144628504,Heather Schroeder
759,759,>30,167.0,teacher,"oakland, california",swimming,Female,21.231444321076292,105.74259640647469,Anthony Hess
760,760,>30,165.0,other,"oakland, california",badminton,Female,21.071640226423295,105.78365868137386,Monica Barker MD
761,761,25-30,169.0,teacher,"walnut creek, california",football,Male,21.20107002735169,105.94790104705397,Alexander Baker
762,762,25-30,169.0,seller,"berkeley, california",tennis,Female,21.149909495157903,105.87777760618152,Jacob Beck
763,763,25-30,172.0,other,"san francisco, california",football,Male,21.37499190515575,105.78479127864175,William Potter
764,764,20-24,168.0,engineer,"san francisco, california",tennis,Male,20.89552171226448,105.94468688160063,Emily Valencia
765,765,25-30,174.0,other,"oakland, california",table_tenis,Male,20.908813558903216,105.8622280841164,Allison Moore
766,766,>30,175.0,seller,"oakland, california",football,Male,21.352114736918455,105.7340589753523,Donald Daniels
767,767,25-30,168.0,teacher,"oakland, california",football,Male,21.321372381206448,105.98792270354605,Joe Estes
768,768,>30,173.0,accounting,"san francisco, california",badminton,Male,21.34775545696433,105.84999839861092,Michael Fitzpatrick Jr.
769,769,>30,160.0,doctor,"san francisco, california",tennis,Female,21.29875356774502,105.99783424441173,Daniel Arroyo
770,770,>30,173.0,seller,"san francisco, california",football,Male,21.175415794357743,105.74254377920757,Paul Stewart
771,771,25-30,169.0,seller,"san francisco, california",tennis,Female,21.36847466738577,105.81344873329415,Kenneth Butler
772,772,20-24,170.0,other,"castro valley, california",football,Male,21.219070188904382,105.94412505998484,Emily Alvarez
773,773,>30,168.0,seller,"berkeley, california",football,Male,20.914658036310787,105.9794280598659,Vanessa Green
774,774,20-24,171.0,other,"san leandro, california",badminton,Male,21.370549529678556,105.88376758730305,Ashley Wu
775,775,>30,172.0,seller,"san francisco, california",badminton,Male,20.948756485920615,105.82315631301881,Alexis Fowler
776,776,20-24,171.0,other,"san francisco, california",tennis,Male,21.30818255776355,105.76142819687244,Patrick Howard
777,777,25-30,174.0,other,"san francisco, california",tennis,Male,21.074988718584503,106.0271724649353,Brenda Griffin
778,778,25-30,168.0,doctor,"oakland, california",swimming,Male,21.07665975503742,105.86711303899473,Matthew Terry
779,779,25-30,168.0,other,"san francisco, california",tennis,Male,21.16406571981539,105.87547809166794,Valerie Romero PhD
780,780,25-30,170.0,engineer,"san francisco, california",badminton,Male,20.919002604236,105.9707210720645,Rachel Martin
781,781,>30,160.0,other,"oakland, california",tennis,Female,21.305286916863142,105.9702266445551,Brian Shaffer
782,782,>30,170.0,other,"oakland, california",tennis,Male,20.90588002503258,105.88015688919953,Natalie Matthews
783,783,20-24,174.0,doctor,"richmond, california",badminton,Male,21.17360522447099,106.01402680759337,Melissa Smith
784,784,>30,168.0,accounting,"redwood city, california",badminton,Female,21.011048192415366,105.8024967311711,Kyle Montes
785,785,25-30,172.0,other,"emeryville, california",tennis,Female,21.20564521962215,105.97275529500733,Dawn Cabrera
786,786,>30,171.0,other,"el cerrito, california",tennis,Male,21.17961520261432,105.8224713535598,Damon Jones
787,787,25-30,169.0,engineer,"mountain view, california",swimming,Male,21.31874451476601,106.02062927746115,James Steele
788,788,25-30,169.0,seller,"san francisco, california",basketball,Male,21.28186019749525,105.89379937396846,Heather Cunningham
789,789,>30,164.0,student,"san francisco, california",badminton,Female,20.955711223010475,105.87600118174676,Joel Stewart
790,790,>30,165.0,other,"san francisco, california",football,Female,21.351956273267433,105.98638337024268,Michael Barry
